Country,Country code,Poptype,year,population
Estonia,233,MalePop,1995,663
Estonia,233,MalePop,2000,653
Estonia,233,MalePop,2005,630
Estonia,233,MalePop,2010,620
Estonia,233,MalePop,2015,614
Estonia,233,FemalePop,1990,833
Estonia,233,FemalePop,1995,770
Estonia,233,FemalePop,2000,747
Estonia,233,FemalePop,2005,726
Estonia,233,FemalePop,2010,712
Estonia,233,FemalePop,2015,698
Faeroe Islands,234,Pop,1990,48
Faeroe Islands,234,Pop,1995,44
Faeroe Islands,234,Pop,2000,46
Faeroe Islands,234,Pop,2005,48
Faeroe Islands,234,Pop,2010,49
Faeroe Islands,234,Pop,2015,48
Faeroe Islands,234,MalePop,1990,NA
Faeroe Islands,234,MalePop,1995,NA
Faeroe Islands,234,MalePop,2000,NA
Faeroe Islands,234,MalePop,2005,NA
Faeroe Islands,234,MalePop,2010,NA
Faeroe Islands,234,MalePop,2015,NA
Faeroe Islands,234,FemalePop,1990,NA
Faeroe Islands,234,FemalePop,1995,NA
Faeroe Islands,234,FemalePop,2000,NA
Faeroe Islands,234,FemalePop,2005,NA
Faeroe Islands,234,FemalePop,2010,NA
Faeroe Islands,234,FemalePop,2015,NA
Finland,246,Pop,1990,4987
Finland,246,Pop,1995,5108
Finland,246,Pop,2000,5176
Finland,246,Pop,2005,5246
Finland,246,Pop,2010,5368
Finland,246,Pop,2015,5503
Finland,246,MalePop,1990,2420
Finland,246,MalePop,1995,2487
Finland,246,MalePop,2000,2526
Finland,246,MalePop,2005,2567
Finland,246,MalePop,2010,2634
Finland,246,MalePop,2015,2709
Finland,246,FemalePop,1990,2567
Finland,246,FemalePop,1995,2621
Finland,246,FemalePop,2000,2650
Finland,246,FemalePop,2005,2679
Finland,246,FemalePop,2010,2734
Finland,246,FemalePop,2015,2794
Iceland,352,Pop,1990,255
Iceland,352,Pop,1995,267
Iceland,352,Pop,2000,281
Iceland,352,Pop,2005,297
Iceland,352,Pop,2010,318
Iceland,352,Pop,2015,329
Iceland,352,MalePop,1990,128
Iceland,352,MalePop,1995,134
Iceland,352,MalePop,2000,141
Iceland,352,MalePop,2005,149
Iceland,352,MalePop,2010,160
Iceland,352,MalePop,2015,165
Iceland,352,FemalePop,1990,127
Iceland,352,FemalePop,1995,133
Iceland,352,FemalePop,2000,140
Iceland,352,FemalePop,2005,148
Iceland,352,FemalePop,2010,158
Iceland,352,FemalePop,2015,164
Ireland,372,Pop,1990,3563
Ireland,372,Pop,1995,3645
Ireland,372,Pop,2000,3842
Ireland,372,Pop,2005,4204
Ireland,372,Pop,2010,4617
Ireland,372,Pop,2015,4688
Ireland,372,MalePop,1990,1774
Ireland,372,MalePop,1995,1811
Ireland,372,MalePop,2000,1910
Ireland,372,MalePop,2005,2099
Ireland,372,MalePop,2010,2301
Ireland,372,MalePop,2015,2340
Ireland,372,FemalePop,1990,1789
Ireland,372,FemalePop,1995,1834
Ireland,372,FemalePop,2000,1931
Ireland,372,FemalePop,2005,2104
Ireland,372,FemalePop,2010,2316
Ireland,372,FemalePop,2015,2348
Isle of Man,833,Pop,1990,70
Isle of Man,833,Pop,1995,72
Isle of Man,833,Pop,2000,77
Isle of Man,833,Pop,2005,80
Isle of Man,833,Pop,2010,84
Isle of Man,833,Pop,2015,88
Isle of Man,833,MalePop,1990,NA
Isle of Man,833,MalePop,1995,NA
Isle of Man,833,MalePop,2000,NA
Isle of Man,833,MalePop,2005,NA
Isle of Man,833,MalePop,2010,NA
Isle of Man,833,MalePop,2015,NA
Isle of Man,833,FemalePop,1990,NA
Isle of Man,833,FemalePop,1995,NA
Isle of Man,833,FemalePop,2000,NA
Isle of Man,833,FemalePop,2005,NA
Isle of Man,833,FemalePop,2010,NA
Isle of Man,833,FemalePop,2015,NA
Latvia,428,Pop,1990,2664
Latvia,428,Pop,1995,2488
Latvia,428,Pop,2000,2371
Latvia,428,Pop,2005,2228
Latvia,428,Pop,2010,2091
Latvia,428,Pop,2015,1971
Latvia,428,MalePop,1990,1238
Latvia,428,MalePop,1995,1147
Latvia,428,MalePop,2000,1091
Latvia,428,MalePop,2005,1021
Latvia,428,MalePop,2010,955
Latvia,428,MalePop,2015,904
Latvia,428,FemalePop,1990,1426
Latvia,428,FemalePop,1995,1341
Latvia,428,FemalePop,2000,1280
Latvia,428,FemalePop,2005,1207
Latvia,428,FemalePop,2010,1135
Latvia,428,FemalePop,2015,1067
Lithuania,440,Pop,1990,3697
Lithuania,440,Pop,1995,3628
Lithuania,440,Pop,2000,3486
Lithuania,440,Pop,2005,3343
Lithuania,440,Pop,2010,3123
Lithuania,440,Pop,2015,2878
Lithuania,440,MalePop,1990,1750
Lithuania,440,MalePop,1995,1710
Lithuania,440,MalePop,2000,1632
Lithuania,440,MalePop,2005,1556
Lithuania,440,MalePop,2010,1440
Lithuania,440,MalePop,2015,1325
Lithuania,440,FemalePop,1990,1948
Lithuania,440,FemalePop,1995,1919
Lithuania,440,FemalePop,2000,1855
Lithuania,440,FemalePop,2005,1788
Lithuania,440,FemalePop,2010,1683
Lithuania,440,FemalePop,2015,1553
Norway,578,Pop,1990,4240
Norway,578,Pop,1995,4360
Norway,578,Pop,2000,4492
Norway,578,Pop,2005,4624
Norway,578,Pop,2010,4891
Norway,578,Pop,2015,5211
Norway,578,MalePop,1990,2096
Norway,578,MalePop,1995,2155
Norway,578,MalePop,2000,2224
Norway,578,MalePop,2005,2293
Norway,578,MalePop,2010,2444
Norway,578,MalePop,2015,2625
Norway,578,FemalePop,1990,2145
Norway,578,FemalePop,1995,2205
Norway,578,FemalePop,2000,2268
Norway,578,FemalePop,2005,2332
Norway,578,FemalePop,2010,2447
Norway,578,FemalePop,2015,2586
Sweden,752,Pop,1990,8559
Sweden,752,Pop,1995,8827
Sweden,752,Pop,2000,8872
Sweden,752,Pop,2005,9030
Sweden,752,Pop,2010,9382
Sweden,752,Pop,2015,9779
Sweden,752,MalePop,1990,4228
Sweden,752,MalePop,1995,4361
Sweden,752,MalePop,2000,4387
Sweden,752,MalePop,2005,4477
Sweden,752,MalePop,2010,4672
Sweden,752,MalePop,2015,4887
Sweden,752,FemalePop,1990,4331
Sweden,752,FemalePop,1995,4466
Sweden,752,FemalePop,2000,4486
Sweden,752,FemalePop,2005,4554
Sweden,752,FemalePop,2010,4711
Sweden,752,FemalePop,2015,4893
United Kingdom of Great Britain and Northern Ireland,826,Pop,1990,57110
United Kingdom of Great Britain and Northern Ireland,826,Pop,1995,57904
United Kingdom of Great Britain and Northern Ireland,826,Pop,2000,58867
United Kingdom of Great Britain and Northern Ireland,826,Pop,2005,60210
United Kingdom of Great Britain and Northern Ireland,826,Pop,2010,62717
United Kingdom of Great Britain and Northern Ireland,826,Pop,2015,64716
United Kingdom of Great Britain and Northern Ireland,826,MalePop,1990,27750
United Kingdom of Great Britain and Northern Ireland,826,MalePop,1995,28143
United Kingdom of Great Britain and Northern Ireland,826,MalePop,2000,28677
United Kingdom of Great Britain and Northern Ireland,826,MalePop,2005,29474
United Kingdom of Great Britain and Northern Ireland,826,MalePop,2010,30813
United Kingdom of Great Britain and Northern Ireland,826,MalePop,2015,31899
United Kingdom of Great Britain and Northern Ireland,826,FemalePop,1990,29360
United Kingdom of Great Britain and Northern Ireland,826,FemalePop,1995,29761
United Kingdom of Great Britain and Northern Ireland,826,FemalePop,2000,30190
United Kingdom of Great Britain and Northern Ireland,826,FemalePop,2005,30736
United Kingdom of Great Britain and Northern Ireland,826,FemalePop,2010,31903
United Kingdom of Great Britain and Northern Ireland,826,FemalePop,2015,32817
Albania,8,Pop,1990,3281
Albania,8,Pop,1995,3107
Albania,8,Pop,2000,3122
Albania,8,Pop,2005,3082
Albania,8,Pop,2010,2902
Albania,8,Pop,2015,2897
Albania,8,MalePop,1990,1681
Albania,8,MalePop,1995,1529
Albania,8,MalePop,2000,1578
Albania,8,MalePop,2005,1549
Albania,8,MalePop,2010,1463
Albania,8,MalePop,2015,1437
Albania,8,FemalePop,1990,1601
Albania,8,FemalePop,1995,1577
Albania,8,FemalePop,2000,1544
Albania,8,FemalePop,2005,1533
Albania,8,FemalePop,2010,1439
Albania,8,FemalePop,2015,1460
Andorra,20,Pop,1990,55
Andorra,20,Pop,1995,64
Andorra,20,Pop,2000,65
Andorra,20,Pop,2005,81
Andorra,20,Pop,2010,84
Andorra,20,Pop,2015,70
Andorra,20,MalePop,1990,NA
Andorra,20,MalePop,1995,NA
Andorra,20,MalePop,2000,NA
Andorra,20,MalePop,2005,NA
Andorra,20,MalePop,2010,NA
Andorra,20,MalePop,2015,NA
Andorra,20,FemalePop,1990,NA
Andorra,20,FemalePop,1995,NA
Andorra,20,FemalePop,2000,NA
Andorra,20,FemalePop,2005,NA
Andorra,20,FemalePop,2010,NA
Andorra,20,FemalePop,2015,NA
Bosnia and Herzegovina,70,Pop,1990,4527
Bosnia and Herzegovina,70,Pop,1995,3879
Bosnia and Herzegovina,70,Pop,2000,3793
Bosnia and Herzegovina,70,Pop,2005,3833
Bosnia and Herzegovina,70,Pop,2010,3835
Bosnia and Herzegovina,70,Pop,2015,3810
Bosnia and Herzegovina,70,MalePop,1990,2262
Bosnia and Herzegovina,70,MalePop,1995,1933
Bosnia and Herzegovina,70,MalePop,2000,1891
Bosnia and Herzegovina,70,MalePop,2005,1910
Bosnia and Herzegovina,70,MalePop,2010,1910
Bosnia and Herzegovina,70,MalePop,2015,1896
Bosnia and Herzegovina,70,FemalePop,1990,2265
Bosnia and Herzegovina,70,FemalePop,1995,1946
Bosnia and Herzegovina,70,FemalePop,2000,1902
Bosnia and Herzegovina,70,FemalePop,2005,1924
Bosnia and Herzegovina,70,FemalePop,2010,1926
Bosnia and Herzegovina,70,FemalePop,2015,1914
Croatia,191,Pop,1990,4776
Croatia,191,Pop,1995,4617
Croatia,191,Pop,2000,4428
Croatia,191,Pop,2005,4378
Croatia,191,Pop,2010,4316
Croatia,191,Pop,2015,4240
Croatia,191,MalePop,1990,2316
Croatia,191,MalePop,1995,2233
Croatia,191,MalePop,2000,2132
Croatia,191,MalePop,2005,2108
Croatia,191,MalePop,2010,2081
Croatia,191,MalePop,2015,2045
Croatia,191,FemalePop,1990,2461
Croatia,191,FemalePop,1995,2384
Croatia,191,FemalePop,2000,2296
Croatia,191,FemalePop,2005,2270
Croatia,191,FemalePop,2010,2236
Croatia,191,FemalePop,2015,2195
Gibraltar,292,Pop,1990,27
Gibraltar,292,Pop,1995,27
Gibraltar,292,Pop,2000,27
Gibraltar,292,Pop,2005,29
Gibraltar,292,Pop,2010,31
Gibraltar,292,Pop,2015,32
Gibraltar,292,MalePop,1990,NA
Gibraltar,292,MalePop,1995,NA
Gibraltar,292,MalePop,2000,NA
Gibraltar,292,MalePop,2005,NA
Gibraltar,292,MalePop,2010,NA
Gibraltar,292,MalePop,2015,NA
Gibraltar,292,FemalePop,1990,NA
Gibraltar,292,FemalePop,1995,NA
Gibraltar,292,FemalePop,2000,NA
Gibraltar,292,FemalePop,2005,NA
Gibraltar,292,FemalePop,2010,NA
Gibraltar,292,FemalePop,2015,NA
Greece,300,Pop,1990,10132
Greece,300,Pop,1995,10641
Greece,300,Pop,2000,10954
Greece,300,Pop,2005,11070
Greece,300,Pop,2010,11178
Greece,300,Pop,2015,10955
Greece,300,MalePop,1990,5001
Greece,300,MalePop,1995,5260
Greece,300,MalePop,2000,5415
Greece,300,MalePop,2005,5449
Greece,300,MalePop,2010,5484
Greece,300,MalePop,2015,5345
Greece,300,FemalePop,1990,5131
Greece,300,FemalePop,1995,5381
Greece,300,FemalePop,2000,5539
Greece,300,FemalePop,2005,5620
Greece,300,FemalePop,2010,5694
Greece,300,FemalePop,2015,5609
Holy See,336,Pop,1990,1
Holy See,336,Pop,1995,1
Holy See,336,Pop,2000,1
Holy See,336,Pop,2005,1
Holy See,336,Pop,2010,1
Holy See,336,Pop,2015,1
Holy See,336,MalePop,1990,NA
Holy See,336,MalePop,1995,NA
Holy See,336,MalePop,2000,NA
Holy See,336,MalePop,2005,NA
Holy See,336,MalePop,2010,NA
Holy See,336,MalePop,2015,NA
Holy See,336,FemalePop,1990,NA
Holy See,336,FemalePop,1995,NA
Holy See,336,FemalePop,2000,NA
Holy See,336,FemalePop,2005,NA
Holy See,336,FemalePop,2010,NA
Holy See,336,FemalePop,2015,NA
Italy,380,Pop,1990,57008
Italy,380,Pop,1995,57120
Italy,380,Pop,2000,57147
Italy,380,Pop,2005,58657
Italy,380,Pop,2010,59588
Italy,380,Pop,2015,59798
Italy,380,MalePop,1990,27724
Italy,380,MalePop,1995,27733
Italy,380,MalePop,2000,27717
Italy,380,MalePop,2005,28527
Italy,380,MalePop,2010,28937
Italy,380,MalePop,2015,29070
Italy,380,FemalePop,1990,29284
Italy,380,FemalePop,1995,29387
Italy,380,FemalePop,2000,29430
Italy,380,FemalePop,2005,30130
Italy,380,FemalePop,2010,30651
Italy,380,FemalePop,2015,30728
Malta,470,Pop,1990,356
Malta,470,Pop,1995,372
Malta,470,Pop,2000,387
Malta,470,Pop,2005,397
Malta,470,Pop,2010,412
Malta,470,Pop,2015,419
Malta,470,MalePop,1990,175
Malta,470,MalePop,1995,184
Malta,470,MalePop,2000,192
Malta,470,MalePop,2005,196
Malta,470,MalePop,2010,205
Malta,470,MalePop,2015,208
Malta,470,FemalePop,1990,181
Malta,470,FemalePop,1995,189
Malta,470,FemalePop,2000,196
Malta,470,FemalePop,2005,201
Malta,470,FemalePop,2010,207
Malta,470,FemalePop,2015,210
Montenegro,499,Pop,1990,615
Montenegro,499,Pop,1995,620
Montenegro,499,Pop,2000,614
Montenegro,499,Pop,2005,616
Montenegro,499,Pop,2010,622
Montenegro,499,Pop,2015,626
Montenegro,499,MalePop,1990,306
Montenegro,499,MalePop,1995,308
Montenegro,499,MalePop,2000,303
Montenegro,499,MalePop,2005,303
Montenegro,499,MalePop,2010,307
Montenegro,499,MalePop,2015,309
Montenegro,499,FemalePop,1990,309
Montenegro,499,FemalePop,1995,312
Montenegro,499,FemalePop,2000,311
Montenegro,499,FemalePop,2005,314
Montenegro,499,FemalePop,2010,315
Montenegro,499,FemalePop,2015,317
Portugal,620,Pop,1990,9890
Portugal,620,Pop,1995,10078
Portugal,620,Pop,2000,10279
Portugal,620,Pop,2005,10480
Portugal,620,Pop,2010,10585
Portugal,620,Pop,2015,10350
Portugal,620,MalePop,1990,4762
Portugal,620,MalePop,1995,4856
Portugal,620,MalePop,2000,4959
Portugal,620,MalePop,2005,5069
Portugal,620,MalePop,2010,5065
Portugal,620,MalePop,2015,4901
Portugal,620,FemalePop,1990,5128
Portugal,620,FemalePop,1995,5222
Portugal,620,FemalePop,2000,5320
Portugal,620,FemalePop,2005,5411
Portugal,620,FemalePop,2010,5520
Portugal,620,FemalePop,2015,5449
San Marino,674,Pop,1990,24
San Marino,674,Pop,1995,26
San Marino,674,Pop,2000,27
San Marino,674,Pop,2005,29
San Marino,674,Pop,2010,31
San Marino,674,Pop,2015,32
San Marino,674,MalePop,1990,NA
San Marino,674,MalePop,1995,NA
San Marino,674,MalePop,2000,NA
San Marino,674,MalePop,2005,NA
San Marino,674,MalePop,2010,NA
San Marino,674,MalePop,2015,NA
San Marino,674,FemalePop,1990,NA
San Marino,674,FemalePop,1995,NA
San Marino,674,FemalePop,2000,NA
San Marino,674,FemalePop,2005,NA
San Marino,674,FemalePop,2010,NA
San Marino,674,FemalePop,2015,NA
Serbia,688,Pop,1990,9518
Serbia,688,Pop,1995,9884
Serbia,688,Pop,2000,9463
Serbia,688,Pop,2005,9187
Serbia,688,Pop,2010,9059
Serbia,688,Pop,2015,8851
Serbia,688,MalePop,1990,4698
Serbia,688,MalePop,1995,4871
Serbia,688,MalePop,2000,4644
Serbia,688,MalePop,2005,4491
Serbia,688,MalePop,2010,4428
Serbia,688,MalePop,2015,4320
Serbia,688,FemalePop,1990,4820
Serbia,688,FemalePop,1995,5014
Serbia,688,FemalePop,2000,4819
Serbia,688,FemalePop,2005,4696
Serbia,688,FemalePop,2010,4631
Serbia,688,FemalePop,2015,4531
Slovenia,705,Pop,1990,2007
Slovenia,705,Pop,1995,1991
Slovenia,705,Pop,2000,1989
Slovenia,705,Pop,2005,1997
Slovenia,705,Pop,2010,2052
Slovenia,705,Pop,2015,2068
Slovenia,705,MalePop,1990,974
Slovenia,705,MalePop,1995,965
Slovenia,705,MalePop,2000,971
Slovenia,705,MalePop,2005,975
Slovenia,705,MalePop,2010,1017
Slovenia,705,MalePop,2015,1025
Slovenia,705,FemalePop,1990,1033
Slovenia,705,FemalePop,1995,1026
Slovenia,705,FemalePop,2000,1018
Slovenia,705,FemalePop,2005,1022
Slovenia,705,FemalePop,2010,1036
Slovenia,705,FemalePop,2015,1043
Spain,724,Pop,1990,39192
Spain,724,Pop,1995,39764
Spain,724,Pop,2000,40750
Spain,724,Pop,2005,43855
Spain,724,Pop,2010,46601
Spain,724,Pop,2015,46122
Spain,724,MalePop,1990,19195
Spain,724,MalePop,1995,19466
Spain,724,MalePop,2000,20000
Spain,724,MalePop,2005,21634
Spain,724,MalePop,2010,23044
Spain,724,MalePop,2015,22624
Spain,724,FemalePop,1990,19997
Spain,724,FemalePop,1995,20298
Spain,724,FemalePop,2000,20749
Spain,724,FemalePop,2005,22221
Spain,724,FemalePop,2010,23557
Spain,724,FemalePop,2015,23498
The former Yugoslav Republic of Macedonia,807,Pop,1990,1996
The former Yugoslav Republic of Macedonia,807,Pop,1995,1954
The former Yugoslav Republic of Macedonia,807,Pop,2000,2012
The former Yugoslav Republic of Macedonia,807,Pop,2005,2043
The former Yugoslav Republic of Macedonia,807,Pop,2010,2062
The former Yugoslav Republic of Macedonia,807,Pop,2015,2078
The former Yugoslav Republic of Macedonia,807,MalePop,1990,1004
The former Yugoslav Republic of Macedonia,807,MalePop,1995,979
The former Yugoslav Republic of Macedonia,807,MalePop,2000,1006
The former Yugoslav Republic of Macedonia,807,MalePop,2005,1019
The former Yugoslav Republic of Macedonia,807,MalePop,2010,1028
The former Yugoslav Republic of Macedonia,807,MalePop,2015,1035
The former Yugoslav Republic of Macedonia,807,FemalePop,1990,992
The former Yugoslav Republic of Macedonia,807,FemalePop,1995,975
The former Yugoslav Republic of Macedonia,807,FemalePop,2000,1006
The former Yugoslav Republic of Macedonia,807,FemalePop,2005,1024
The former Yugoslav Republic of Macedonia,807,FemalePop,2010,1035
The former Yugoslav Republic of Macedonia,807,FemalePop,2015,1044
Austria,40,Pop,1990,7707
Austria,40,Pop,1995,7973
Austria,40,Pop,2000,8051
Austria,40,Pop,2005,8235
Austria,40,Pop,2010,8392
Austria,40,Pop,2015,8545
Austria,40,MalePop,1990,3686
Austria,40,MalePop,1995,3848
Austria,40,MalePop,2000,3907
Austria,40,MalePop,2005,4002
Austria,40,MalePop,2010,4089
Austria,40,MalePop,2015,4196
Austria,40,FemalePop,1990,4020
Austria,40,FemalePop,1995,4125
Austria,40,FemalePop,2000,4144
Austria,40,FemalePop,2005,4233
Austria,40,FemalePop,2010,4303
Austria,40,FemalePop,2015,4348
Belgium,56,Pop,1990,9978
Belgium,56,Pop,1995,10162
Belgium,56,Pop,2000,10268
Belgium,56,Pop,2005,10561
Belgium,56,Pop,2010,10930
Belgium,56,Pop,2015,11299
Belgium,56,MalePop,1990,4879
Belgium,56,MalePop,1995,4971
Belgium,56,MalePop,2000,5020
Belgium,56,MalePop,2005,5170
Belgium,56,MalePop,2010,5356
Belgium,56,MalePop,2015,5559
Belgium,56,FemalePop,1990,5100
Belgium,56,FemalePop,1995,5191
Belgium,56,FemalePop,2000,5248
Belgium,56,FemalePop,2005,5392
Belgium,56,FemalePop,2010,5574
Belgium,56,FemalePop,2015,5740
France,250,Pop,1990,56943
France,250,Pop,1995,58224
France,250,Pop,2000,59387
France,250,Pop,2005,61242
France,250,Pop,2010,62961
France,250,Pop,2015,64395
France,250,MalePop,1990,27960
France,250,MalePop,1995,28533
France,250,MalePop,2000,29048
France,250,MalePop,2005,29885
France,250,MalePop,2010,30676
France,250,MalePop,2015,31342
France,250,FemalePop,1990,28983
France,250,FemalePop,1995,29691
France,250,FemalePop,2000,30339
France,250,FemalePop,2005,31357
France,250,FemalePop,2010,32285
France,250,FemalePop,2015,33054
Germany,276,Pop,1990,78958
Germany,276,Pop,1995,81613
Germany,276,Pop,2000,81896
Germany,276,Pop,2005,81247
Germany,276,Pop,2010,80435
Germany,276,Pop,2015,80689
Germany,276,MalePop,1990,38125
Germany,276,MalePop,1995,39772
Germany,276,MalePop,2000,40040
Germany,276,MalePop,2005,39785
Germany,276,MalePop,2010,39412
Germany,276,MalePop,2015,39653
Germany,276,FemalePop,1990,40833
Germany,276,FemalePop,1995,41840
Germany,276,FemalePop,2000,41856
Germany,276,FemalePop,2005,41462
Germany,276,FemalePop,2010,41023
Germany,276,FemalePop,2015,41036
Liechtenstein,438,Pop,1990,29
Liechtenstein,438,Pop,1995,31
Liechtenstein,438,Pop,2000,33
Liechtenstein,438,Pop,2005,35
Liechtenstein,438,Pop,2010,36
Liechtenstein,438,Pop,2015,38
Liechtenstein,438,MalePop,1990,NA
Liechtenstein,438,MalePop,1995,NA
Liechtenstein,438,MalePop,2000,NA
Liechtenstein,438,MalePop,2005,NA
Liechtenstein,438,MalePop,2010,NA
Liechtenstein,438,MalePop,2015,NA
Liechtenstein,438,FemalePop,1990,NA
Liechtenstein,438,FemalePop,1995,NA
Liechtenstein,438,FemalePop,2000,NA
Liechtenstein,438,FemalePop,2005,NA
Liechtenstein,438,FemalePop,2010,NA
Liechtenstein,438,FemalePop,2015,NA
Luxembourg,442,Pop,1990,382
Luxembourg,442,Pop,1995,408
Luxembourg,442,Pop,2000,436
Luxembourg,442,Pop,2005,458
Luxembourg,442,Pop,2010,508
Luxembourg,442,Pop,2015,567
Luxembourg,442,MalePop,1990,187
Luxembourg,442,MalePop,1995,200
Luxembourg,442,MalePop,2000,215
Luxembourg,442,MalePop,2005,226
Luxembourg,442,MalePop,2010,252
Luxembourg,442,MalePop,2015,285
Luxembourg,442,FemalePop,1990,195
Luxembourg,442,FemalePop,1995,208
Luxembourg,442,FemalePop,2000,221
Luxembourg,442,FemalePop,2005,232
Luxembourg,442,FemalePop,2010,256
Luxembourg,442,FemalePop,2015,282
Monaco,492,Pop,1990,29
Monaco,492,Pop,1995,31
Monaco,492,Pop,2000,32
Monaco,492,Pop,2005,34
Monaco,492,Pop,2010,37
Monaco,492,Pop,2015,38
Monaco,492,MalePop,1990,NA
Monaco,492,MalePop,1995,NA
Monaco,492,MalePop,2000,NA
Monaco,492,MalePop,2005,NA
Monaco,492,MalePop,2010,NA
Monaco,492,MalePop,2015,NA
Monaco,492,FemalePop,1990,NA
Monaco,492,FemalePop,1995,NA
Monaco,492,FemalePop,2000,NA
Monaco,492,FemalePop,2005,NA
Monaco,492,FemalePop,2010,NA
Monaco,492,FemalePop,2015,NA
Netherlands,528,Pop,1990,14915
Netherlands,528,Pop,1995,15451
Netherlands,528,Pop,2000,15894
Netherlands,528,Pop,2005,16332
Netherlands,528,Pop,2010,16632
Netherlands,528,Pop,2015,16925
Netherlands,528,MalePop,1990,7372
Netherlands,528,MalePop,1995,7643
Netherlands,528,MalePop,2000,7864
Netherlands,528,MalePop,2005,8081
Netherlands,528,MalePop,2010,8235
Netherlands,528,MalePop,2015,8401
Netherlands,528,FemalePop,1990,7544
Netherlands,528,FemalePop,1995,7808
Netherlands,528,FemalePop,2000,8030
Netherlands,528,FemalePop,2005,8251
Netherlands,528,FemalePop,2010,8396
Netherlands,528,FemalePop,2015,8524
Switzerland,756,Pop,1990,6674
Switzerland,756,Pop,1995,7017
Switzerland,756,Pop,2000,7166
Switzerland,756,Pop,2005,7409
Switzerland,756,Pop,2010,7831
Switzerland,756,Pop,2015,8299
Switzerland,756,MalePop,1990,3258
Switzerland,756,MalePop,1995,3427
Switzerland,756,MalePop,2000,3501
Switzerland,756,MalePop,2005,3626
Switzerland,756,MalePop,2010,3855
Switzerland,756,MalePop,2015,4109
Switzerland,756,FemalePop,1990,3416
Switzerland,756,FemalePop,1995,3590
Switzerland,756,FemalePop,2000,3665
Switzerland,756,FemalePop,2005,3782
Switzerland,756,FemalePop,2010,3975
Switzerland,756,FemalePop,2015,4189
Anguilla,660,Pop,1990,8
Anguilla,660,Pop,1995,10
Anguilla,660,Pop,2000,11
Anguilla,660,Pop,2005,13
Anguilla,660,Pop,2010,14
Anguilla,660,Pop,2015,15
Anguilla,660,MalePop,1990,NA
Anguilla,660,MalePop,1995,NA
Anguilla,660,MalePop,2000,NA
Anguilla,660,MalePop,2005,NA
Anguilla,660,MalePop,2010,NA
Anguilla,660,MalePop,2015,NA
Anguilla,660,FemalePop,1990,NA
Anguilla,660,FemalePop,1995,NA
Anguilla,660,FemalePop,2000,NA
Anguilla,660,FemalePop,2005,NA
Anguilla,660,FemalePop,2010,NA
Anguilla,660,FemalePop,2015,NA
Antigua and Barbuda,28,Pop,1990,62
Antigua and Barbuda,28,Pop,1995,68
Antigua and Barbuda,28,Pop,2000,78
Antigua and Barbuda,28,Pop,2005,83
Antigua and Barbuda,28,Pop,2010,87
Antigua and Barbuda,28,Pop,2015,92
Antigua and Barbuda,28,MalePop,1990,30
Antigua and Barbuda,28,MalePop,1995,33
Antigua and Barbuda,28,MalePop,2000,36
Antigua and Barbuda,28,MalePop,2005,39
Antigua and Barbuda,28,MalePop,2010,42
Antigua and Barbuda,28,MalePop,2015,44
Antigua and Barbuda,28,FemalePop,1990,32
Antigua and Barbuda,28,FemalePop,1995,35
Antigua and Barbuda,28,FemalePop,2000,41
Antigua and Barbuda,28,FemalePop,2005,43
Antigua and Barbuda,28,FemalePop,2010,46
Antigua and Barbuda,28,FemalePop,2015,48
Aruba,533,Pop,1990,62
Aruba,533,Pop,1995,80
Aruba,533,Pop,2000,91
Aruba,533,Pop,2005,100
Aruba,533,Pop,2010,102
Aruba,533,Pop,2015,104
Aruba,533,MalePop,1990,31
Aruba,533,MalePop,1995,40
Aruba,533,MalePop,2000,44
Aruba,533,MalePop,2005,48
Aruba,533,MalePop,2010,48
Aruba,533,MalePop,2015,49
Aruba,533,FemalePop,1990,31
Aruba,533,FemalePop,1995,41
Aruba,533,FemalePop,2000,47
Aruba,533,FemalePop,2005,52
Aruba,533,FemalePop,2010,53
Aruba,533,FemalePop,2015,55
Bahamas,44,Pop,1990,256
Bahamas,44,Pop,1995,280
Bahamas,44,Pop,2000,298
Bahamas,44,Pop,2005,329
Bahamas,44,Pop,2010,361
Bahamas,44,Pop,2015,388
Bahamas,44,MalePop,1990,127
Bahamas,44,MalePop,1995,138
Bahamas,44,MalePop,2000,145
Bahamas,44,MalePop,2005,161
Bahamas,44,MalePop,2010,176
Bahamas,44,MalePop,2015,190
Bahamas,44,FemalePop,1990,129
Bahamas,44,FemalePop,1995,142
Bahamas,44,FemalePop,2000,153
Bahamas,44,FemalePop,2005,169
Bahamas,44,FemalePop,2010,184
Bahamas,44,FemalePop,2015,198
Barbados,52,Pop,1990,260
Barbados,52,Pop,1995,265
Barbados,52,Pop,2000,270
Barbados,52,Pop,2005,274
Barbados,52,Pop,2010,280
Barbados,52,Pop,2015,284
Barbados,52,MalePop,1990,125
Barbados,52,MalePop,1995,127
Barbados,52,MalePop,2000,130
Barbados,52,MalePop,2005,132
Barbados,52,MalePop,2010,134
Barbados,52,MalePop,2015,136
Barbados,52,FemalePop,1990,135
Barbados,52,FemalePop,1995,137
Barbados,52,FemalePop,2000,140
Barbados,52,FemalePop,2005,142
Barbados,52,FemalePop,2010,145
Barbados,52,FemalePop,2015,148
"Bonaire, Sint Eustatius and Saba",535,Pop,1990,13
"Bonaire, Sint Eustatius and Saba",535,Pop,1995,15
"Bonaire, Sint Eustatius and Saba",535,Pop,2000,14
